ID,NOTA_WSW,NOTA_TK,RANK
2005-05,manera tasa inflacion ultimos meses ubico inferior meta banco central dentro rango tolerancia punto porcentual hacia arriba hacia abajo ,de esta manera la tasa de inflacion en los ultimos [NUM] meses se ubico en [NUM] inferior a la meta del banco central [NUM] dentro del rango de tolerancia de un punto porcentual hacia arriba y hacia abajo [NUM] ,1
2005-05,mantiene proyeccion inflacion nivel similar reporte inflacion,se mantiene la proyeccion de inflacion para [NUM] en un nivel similar al del reporte de inflacion de [DATE] [NUM],2
2005-05,primeros meses anio viene observando mayor dinamismo actividad economica mayor fortaleza sol respecto divisas,en los primeros meses del anio se viene observando un mayor dinamismo de la actividad economica y una mayor fortaleza del sol respecto al divisas,3
2005-05,mayor crecimiento actividad economica explica expansion demanda externa inversion privada,el mayor crecimiento de la actividad economica se explica por la expansion de la demanda externa y la inversion privada,4
2005-05,volumenes exportados importados bienes capital insumos industriales situan encima proyectado reporte inflacion enero,los volumenes exportados e importados bienes de capital e insumos industriales se situan por encima de lo proyectado en el reporte de inflacion de enero,5
2005-05,asimismo terminos intercambio ubican encima esperado gracias mayores precios productos exportados pesar mayor precio internacional petroleo,asimismo los terminos de intercambio se ubican por encima de lo esperado gracias a los mayores precios de los productos exportados y a pesar del mayor precio internacional del petroleo,6
2005-05,si mantiene tendencia observada actividad economica esperaria crecimiento producto bruto interno aproxime,si se mantiene la tendencia observada de la actividad economica se esperaria que el crecimiento del producto bruto interno en el [DATE] se aproxime a [NUM],7
2005-06,nota prensa programa monetario banco central mantiene tasa interes referencia ,nota de prensa programa monetario de [DATE] banco central mantiene la tasa de interes de referencia en [NUM] ,1
2005-06,directorio banco central aprobo mantener tasa interes referencia mercado interbancario,el directorio del banco central aprobo mantener la tasa de interes de referencia para el mercado interbancario en [NUM],2
2005-06,operaciones monetarias inyeccion retiro liquidez mediante subastas orientaran lograr tasa interes interbancaria ubique alrededor,las operaciones monetarias de inyeccion y retiro de liquidez mediante subastas se orientaran a lograr que la tasa de interes interbancaria se ubique alrededor de [NUM],3
2005-06,indice precios consumidor incremento mayo,el indice de precios al consumidor se incremento en [NUM] en mayo,4
2005-06,ello tasa inflacion indice precios consumidor ultimos doce meses disminuyo ubicandose tramo inferior rango meta inflacion,con ello la tasa de inflacion del indice de precios al consumidor en los ultimos doce meses disminuyo de [NUM] en [DATE] a [NUM] en [DATE] ubicandose en el tramo inferior del rango meta de inflacion entre [NUM] y [NUM],5
2005-06,tasa inflacion subyacente meses parte bajo,la tasa de inflacion subyacente a [NUM] meses por su parte bajo de [NUM] a [NUM],6
2005-06,proyeccion inflacion siguientes meses muestra descenso transitorio nivel alrededor limite inferior rango meta,la proyeccion de inflacion para los siguientes meses muestra un descenso transitorio hasta un nivel alrededor del limite inferior del rango para la meta [NUM],7
2005-06,proyecta inflacion converja nivel cercano centro rango,para [NUM] se proyecta que la inflacion converja a un nivel cercano al centro del rango [NUM],8
2005-06,primeros meses anio viene observando mayor dinamismo actividad economica explica expansion inversion consumo privado exportaciones,en los primeros meses del anio se viene observando un mayor dinamismo de la actividad economica el cual se explica por la expansion de la inversion el consumo privado y las exportaciones,9
2005-06,si mantiene tendencia observada actividad economica esperaria tasas crecimiento producto bruto interno anios esten torno,si se mantiene la tendencia observada de la actividad economica se esperaria que las tasas de crecimiento del producto bruto interno en los anios [NUM] y [NUM] esten en torno a [NUM],10
2005-06,tasas interes siguientes operaciones divisases banco central sistema financiero,las tasas de interes para las siguientes operaciones en divisases entre el banco central y el sistema financiero son,11
2005-06,compra temporal divisases swap mantiene comision nivel implica costo efectivo anual minimo,compra temporal de divisases swap se mantiene la comision en un nivel que implica un costo efectivo anual minimo de [NUM],12
2005-07,aprobo tambien mantener tasas interes operaciones activas pasivas banco central,se aprobo tambien mantener las tasas de interes de las operaciones activas y pasivas del banco central,1
2005-07,indice precios consumidor incremento tasa inflacion indice precios consumidor ultimos doce meses disminuyo linea evolucion prevista reporte inflacion mayo,el indice de precios al consumidor se incremento en [NUM] en [DATE] con lo que la tasa de inflacion indice de precios al consumidor en los ultimos doce meses disminuyo de [NUM] en [DATE] a [NUM] en [DATE] en linea con la evolucion prevista en el reporte de inflacion de mayo,2
2005-07,ultimo nivel corresponde limite inferior rango meta inflacion,este ultimo nivel corresponde al limite inferior del rango para la meta de inflacion [NUM],3
2005-07,tasa inflacion subyacente ultimos doce meses parte bajo,la tasa de inflacion subyacente en los ultimos doce meses por su parte bajo de [NUM] a [NUM],4
2005-07,mantienen previsiones evolucion inflacion publicadas reporte inflacion ultimo,para [NUM] se mantienen las previsiones sobre la evolucion de la inflacion publicadas en el reporte de inflacion de [DATE] ultimo,5
2005-07,trayectoria inflacion proyectada muestra mantendria meses mas alrededor limite inferior rango meta inflacion iniciar convergencia hacia meta lograria,la trayectoria de la inflacion proyectada muestra que esta se mantendria por algunos meses mas alrededor del limite inferior del rango para la meta de inflacion antes de iniciar su convergencia hacia la meta lo que se lograria durante [NUM],6
2005-07,economia domestica continua creciendo ritmo sostenido estima actividad economica expandiria tasa alrededor segundo trimestre,la economia domestica continua creciendo a un ritmo sostenido y se estima que la actividad economica se expandiria a una tasa de alrededor de [NUM] en el segundo trimestre y [NUM] en el [NUM],7
2005-08,indice precios consumidor incremento tasa inflacion indice precios consumidor ultimos doce meses disminuyo julio,el indice de precios al consumidor se incremento en [NUM] en [DATE] con lo que la tasa de inflacion indice de precios al consumidor en los ultimos doce meses disminuyo de [NUM] en [DATE] a [NUM] en julio,1
2005-08,tasa inflacion subyacente ultimos doce meses parte mantuvo,la tasa de inflacion subyacente en los ultimos doce meses por su parte se mantuvo en [NUM],2
2005-08,proyeccion inflacion indice precios consumidor muestra meses mas variable ubicaria alrededor limite inferior rango meta inflacion posteriormente convergeria manera gradual hacia centro rango,la proyeccion de inflacion indice de precios al consumidor muestra que por algunos meses mas esta variable se ubicaria alrededor del limite inferior del rango para la meta de inflacion posteriormente convergeria de manera gradual hacia el centro del rango,3
2005-08,estima actividad economica expandido aproximadamente primer semestre proyecta crezca alrededor segundo semestre presente anio,se estima que la actividad economica se haya expandido aproximadamente en [NUM] en el primer semestre de [NUM] y se proyecta que crezca alrededor de [NUM] durante el segundo semestre del presente anio,4
2005-08,tasas interes siguientes operaciones divisases banco central sistema financiero sona,las tasas de interes para las siguientes operaciones en divisases entre el banco central y el sistema financiero sona,5
2005-09,indice precios consumidor disminuyo tasa inflacion indice precios consumidor ultimos doce meses disminuyo agosto,el indice de precios al consumidor disminuyo [NUM] en [DATE] con lo que la tasa de inflacion indice de precios al consumidor en los ultimos doce meses disminuyo de [NUM] en [DATE] a [NUM] en agosto,1
2005-09,proximos meses tasa inflacion anual ubicaria alrededor limite inferior rango meta,para los proximos meses la tasa de inflacion anual se ubicaria alrededor del limite inferior del rango meta [NUM],2
2005-09,primer semestre actividad economica expandio proyecta crezca presente anio ,en el primer semestre de [NUM] la actividad economica se expandio en [NUM] y se proyecta que crezca [NUM] el presente anio y [NUM] el [DATE] ,3
2005-10,espera proximos meses revierta tendencia decreciente tasa inflacion ubique alrededor limite inferior cierre anio,se espera que en los proximos meses se revierta la tendencia decreciente de la tasa de inflacion y que esta se ubique alrededor del limite inferior [NUM] al cierre del anio,1
2005-10,segun previsiones ultimo reporte inflacion proyecta tasa inflacion ultimos meses ubique rango inferior meta largo proximo anio,segun las previsiones del ultimo reporte de inflacion se proyecta que la tasa de inflacion ultimos [NUM] meses se ubique en el rango inferior de la meta [NUM] a lo largo del proximo anio,2
2005-10,dinamismo actividad economica horizonte proyeccion consistente convergencia inflacion hacia nivel meta ,el dinamismo de la actividad economica en el horizonte de proyeccion es consistente con esta convergencia de la inflacion hacia su nivel meta en el [DATE] ,3
2005-10,producto bruto interno crecio acumulando incremento primeros siete meses anio,el producto bruto interno crecio [NUM] en [DATE] acumulando un incremento en los primeros siete meses del anio de [NUM],4
